time,Z,N,E
451.6,205320.6935218029,127879.25111636019,55758.131337280305
451.8,211859.1185790465,135566.2101136992,66361.50711313661
452.0,230577.9742675807,131752.6497800989,74613.63380168402
452.2,249115.6052934623,109674.09238129966,75745.83581053003
452.4,267557.0724764383,103823.1919548819,80750.87854616168
452.6,283457.6262168451,84481.11727535921,90533.19524517463
452.8,275776.74283299706,71234.19049313325,96738.1138009545
453.0,246200.51592532147,48447.7701740485,103969.0488030996
453.2,199970.1908154139,17399.638547115956,110151.57069412072
453.4,127876.23086843225,-18142.110945005563,118107.64669984393
453.6,32484.02479546847,-34400.89566539084,124613.25891689092
453.8,-47657.89921022936,-83257.45488141192,121081.74723159277
454.0,-118448.94443640574,-106599.65567729053,103039.71316070082
454.2,-195882.71534071318,-137866.66918061208,88128.69988176182
454.4,-257222.8911291765,-167800.02588531547,63219.808093675274
454.6,-292771.0489560999,-184314.41179653807,38995.122434863806
454.8,-330293.4522911558,-173325.4168642591,7997.229574037937
455.0,-354389.56992881815,-153537.18960144947,-19239.062672548396
455.2,-371362.0210013381,-115018.55087186582,-44023.027948291645
455.4,-360504.50791794516,-72521.73778795895,-73013.60964628431
455.6,-335091.61799098644,-35019.06340233828,-103905.33855115554
455.8,-279345.7744592219,-11017.645217097754,-132165.8399259556
456.0,-228251.11609456365,24737.084713713295,-150885.42372210915
456.2,-186749.26954184807,49432.25358211963,-161266.9140075377
456.4,-135383.51968110638,67391.71939392947,-164810.97239174877
456.6,-94030.95730545893,75264.10955531243,-167968.60714809145
456.8,-50967.13911705153,65131.25553386314,-168810.98191086098
457.0,-20227.01241548957,57889.30651999209,-164688.4234921973
457.2,2251.4105769100947,49187.418673030515,-152895.79540753693
457.4,25904.310192255867,31964.960669692828,-136820.34988314324
457.6,57064.23927117819,23006.063564181513,-114754.93914689508
457.8,80117.79795108491,22397.993400131145,-86576.18072623113
458.0,118237.54959360653,20679.632045173075,-55743.678246234034
458.2,146700.20660683597,25713.280413249748,-24851.063642463505
458.4,159327.28908447208,43122.71244239823,5917.6818432732825
458.6,176186.31258859218,62929.37983521392,36850.939170586316
458.8,170783.02219875707,80680.17675571247,63577.601838423136
459.0,156382.83876162575,84262.23470348075,85959.98353135849
459.2,118843.89984084782,102509.46037233541,98750.71980680442
459.4,76577.33346987925,100041.97523367009,103893.23029171914
459.6,27660.334504621565,98154.38113271551,104978.05577548483
459.8,-16895.875820580542,89665.4618226714,103654.22157342386
460.0,-64541.91896155727,81155.46464645147,97630.90272329237
460.2,-117881.99658596428,79989.81676461828,83089.61993888328
460.4,-140964.4930004952,69469.17568817208,71481.56274607236
460.6,-147203.81346266638,59510.94035942251,63192.845866766584
460.8,-151682.97845334746,49969.919725929,53352.57801234738
461.0,-138573.5313991898,25903.89719312425,42921.23517467413
461.2,-112149.61345747595,7143.427992524001,32105.796813660574
461.4,-76050.03171813721,-24766.024712282033,20961.874132211415
461.6,-19697.407961506382,-72871.19889627682,8489.390526887331
461.8,33970.7532193308,-121506.33384632345,777.4515501486601
462.0,83193.74704517433,-173836.86382981093,-7348.656556605349
462.2,132005.17338084822,-234794.83268370866,-13364.762118729243
462.4,159366.46077814564,-273711.70619967894,-19470.48028994739
462.6,180643.05144531303,-309936.6978381754,-21138.63264719584
462.8,192426.1217707424,-323792.12236469943,-24121.987029882584
463.0,184630.1726246001,-330032.144258087,-24652.873814252114
463.2,170624.79046734973,-292993.0096173978,-16113.464548722808
463.4,151216.2500919401,-238260.3993474578,306.99929739847704
463.6,128077.99504969624,-170945.86390878845,11179.433944723665
463.8,94997.20831237004,-90402.92098164446,22941.99236095268
464.0,49593.37779625064,-6724.973676283317,31728.728058973844
464.2,20269.12928965783,66272.8444583549,40277.03182529917
464.4,-2850.409041713185,122529.51423217471,54582.422368041596
464.6,-28811.117474288912,163106.7151409259,59284.64485907393
464.8,-46296.40552115161,213168.86816728595,67258.45159178531
465.0,-60511.5324844591,249330.3068926886,69666.06691411062
465.2,-77820.77810104987,273283.1088911435,66768.55719782574
465.4,-86913.61264466809,286354.71459102724,60266.48796147531
465.6,-84491.0313054765,279179.03361187683,46242.41657277163
465.8,-70979.74628660693,264344.90572598984,27132.8654764439
466.0,-70726.08495313363,247198.24978059743,6663.4428731965345
466.2,-48896.118157367986,220784.14708753742,-13602.66213950663
466.4,-30466.62045052616,183541.95124620333,-32658.871843699504
466.6,-1977.395823037166,143349.5575149282,-52205.72114534628
466.8,28561.098562370375,107888.68546182077,-66317.46084722062
467.0,48230.17744763132,67856.73274837054,-73916.17580991704
467.2,67182.91331346681,33335.97730203924,-80195.64588522525
467.4,74360.73034748978,10587.607953960496,-72797.1187660252
467.6,72309.74369752659,-7416.820439922482,-63201.92838901202
467.8,60216.45614420311,-25022.24877529591,-51264.881241766394
468.0,34793.34783780162,-36051.027786945415,-39222.78572576447
468.2,17024.680907010596,-37208.01851342504,-22398.800662863123
468.4,-10714.978999182313,-42960.902762674996,-4412.151612206393
468.6,-52543.30190984719,-61858.04152244399,12574.91658100692
468.8,-96501.67530899195,-69836.75232171279,25006.23065557854
469.0,-144969.13289098462,-81064.14701235638,39469.43397276971
469.2,-183261.12377631763,-84810.81561095575,44417.22851251478
469.4,-224942.2630701287,-100075.54214060673,53286.387158746285
469.6,-263639.12211985356,-115320.97330804684,52940.29198192171
469.8,-286911.5367023124,-141008.4352854715,47051.91792990821
470.0,-298862.9384400974,-161787.173847204,37348.06612285138
470.2,-300797.5722553529,-191686.06914551483,22718.40967509309
470.4,-293818.5642289174,-215620.70932147847,7880.243204185253
470.6,-274529.10479826987,-235606.66922068622,-11736.69629504393
470.8,-238103.29945402392,-233706.30142919725,-30631.826471848286
471.0,-191552.78693622086,-214641.14629714278,-45427.45158971629
471.2,-133786.47461977275,-179466.5735205555,-62421.07018870416
471.4,-60764.78197079179,-138912.56935930275,-75610.08116973205
471.6,11140.369715917339,-95532.05407504611,-85703.04053811994
471.8,83224.2207467835,-58170.81597720523,-89668.13392090065
472.0,171906.81379987224,-20190.669080032734,-94775.20652300795
472.2,250646.53337109805,8145.913031104187,-88933.61232242073
472.4,320577.6430482254,38442.077180468936,-81287.12964786415
472.6,372470.59358204075,53221.05848584667,-61539.90676272072
472.8,405652.8970020657,69788.38763639226,-41093.574998055745
473.0,411902.35562175396,82784.22155690144,-16179.450044803085
473.2,402058.6272481619,100401.61154787384,13821.43486063743
473.4,374358.804364428,112001.37830315909,46534.45708007482
473.6,329124.0591760912,133983.75055532873,76471.58992167583
473.8,279265.7181705018,148176.53291672582,104829.72427628313
474.0,218236.66201277194,173768.63790538724,136928.27516391396
474.2,160241.71282497398,188279.85032962103,166642.99040973533
474.4,107892.15204099382,204725.9426871436,179489.97682456364
474.6,62050.76320506124,207387.90457486833,196026.6268264497
474.8,14896.585739510292,205720.13824022855,201423.7046735916
475.0,-14022.137769335519,190471.49403724307,191494.86829615137
475.2,-43826.35589932758,169337.6911090861,166633.56960642588
475.4,-71041.97155355102,130149.56830197212,146507.21108973236
475.6,-94145.19207096272,100528.35082785814,110011.05993044365
475.8,-117447.85669643278,67879.07066871335,71264.02944795373
476.0,-133327.76385629817,42174.16036721341,32325.51737277068
476.2,-135116.46605210108,16417.712444341334,-8489.34737090968
476.4,-142422.012920827,-6211.431890590445,-48400.396682525396
476.6,-142314.09319763933,-33757.92417979195,-89291.73745406859
476.8,-133828.37684724393,-46565.64262053913,-124271.62706273858
477.0,-103321.20813628186,-70205.12620785588,-151687.3125819389
477.2,-72502.8210998856,-98984.09788193631,-170722.75789056093
477.4,-35542.032113649206,-128917.15351740089,-172379.98500203062
477.6,2444.9988173452557,-160561.91143562287,-173361.85810500325
477.8,46072.397637448965,-193040.89943746993,-166960.38668050413
478.0,72709.19396838426,-211252.3993521422,-160983.27980888353
478.2,95252.28415469614,-225364.80118390973,-128043.20253681584
478.4,124581.63812364185,-218062.50071352042,-106375.97633464124
478.6,113492.00822873467,-207875.72375827815,-64571.31685908451
478.8,99293.14688822578,-184225.73066954053,-37216.93197190762
479.0,79120.24832836348,-152535.03623541506,-1526.2367477070306
479.2,40342.9475589237,-96425.87989834302,11266.279294380909
479.4,15183.039104055979,-49426.434545686454,37155.83098673466
479.6,-16357.126654414484,9291.364507555589,60616.92020825183
479.8,-52253.88337274787,50315.20266064568,51510.244251283926
480.0,-102711.25567562424,81631.95775857788,59647.9974458982
480.2,-140308.18519470826,106278.73007974989,38272.10174954321
480.4,-175527.56421046917,122665.16627401715,23175.509834915494
480.6,-202920.23162954295,117782.40357122735,8273.193575989928
480.8,-244658.29989635275,123203.29380379798,-26729.290836648273
481.0,-261041.1799214062,101528.83044509297,-36079.659751684994
481.2,-269261.3441573372,92253.09389461741,-96678.83351932827
481.4,-274343.522709418,63758.15582902215,-91236.81079309511
481.6,-265499.12980144034,41345.745416583784,-118759.54460651218
481.8,-232759.53335897753,4855.9082024419595,-107915.98087006956
482.0,-218123.67768206893,-29328.989286627246,-109986.1235556617
482.2,-178339.38716674305,-43804.46245210353,-116315.98710562852
482.4,-134146.2119054871,-51051.882057866176,-90070.84442510159
482.6,-94818.77063058405,-67898.53088797734,-82279.62858031754
482.8,-36104.26000102842,-58638.95271237662,-69983.97322950549
483.0,25232.434818310576,-75848.87940214812,-47858.05916076491
483.2,82116.51186149749,-35049.699893744604,-16908.36329089347
483.4,145122.8532796084,-18169.778109500272,-9104.317620086162
483.6,195627.81409840632,-694.7648866493788,19368.14181904252
483.8,269394.7416952307,44428.55255513221,41770.23178764888
484.0,296947.26160952833,88417.2712264646,72342.21293848252
484.2,314767.9506429098,105021.85968826372,95787.1467278767
484.4,333287.70305681624,131722.7469812707,107627.55306348958
484.6,354685.3834868771,132180.1293159852,145020.62822250146
484.8,348472.61370614177,121884.01257281727,150859.17075005735
485.0,307630.28892409714,117602.60268117362,159999.85708621063
485.2,312396.7464577945,108849.00393264827,167438.2218108412
485.4,288402.3684711178,96365.56815943644,166358.03633861436
485.6,250447.51426561584,120452.89532925015,164485.7488318382
485.8,187195.0544086728,84430.89926439845,153148.0611274611
486.0,135635.93579964034,85501.81536743416,127863.0794982806
486.2,90279.73104372171,95446.86392914035,116462.18732463582
486.4,11242.384123479162,87622.48275483689,109954.21530135712
486.6,-76731.32828102654,76247.03523248089,87459.00448684204
486.8,-122280.82287536688,58407.68881125462,78900.15479915847
487.0,-154767.27787435704,35757.406990299336,50125.85062457262
487.2,-199939.78531226746,29204.726355821676,49143.496400373755
487.4,-202695.74972288715,580.6492133712546,38227.408639813424
487.6,-213583.4682851146,-26743.88060986577,24140.239376588877
487.8,-212353.52854784956,-47294.779305680866,22205.70960144611
488.0,-206956.2939117394,-67883.60497151071,-5761.721448207487
488.2,-202872.96056906178,-74806.05007707825,-19143.04957355318
488.4,-190906.4928309082,-78384.29073686434,-47361.98364659503
488.6,-152784.59012653038,-75972.31921836294,-55526.19286835241
488.8,-144958.07168152762,-70910.9804967131,-71552.30435832727
489.0,-138500.3046552107,-65980.61511694983,-81971.14339809674
489.2,-107948.42479526391,-59624.08438342148,-98096.48490594857
489.4,-81463.8177835709,-62110.20461548889,-102923.01923902123
489.6,-54250.041583303006,-63800.12476015868,-106285.0077166137
489.8,-29940.513643556504,-75290.12011073457,-117439.2735129275
490.0,-3071.957877278681,-77495.83177304089,-113167.37191210187
490.2,30885.306139263063,-78646.1679315677,-109522.190813068
490.4,45529.527810241976,-77455.97726057116,-97869.1119354231
490.6,36513.726418223036,-95329.1006019539,-94051.58023877301
490.8,63090.71501594271,-89634.2961567201,-78340.09044555668
491.0,78173.44867092445,-94656.05166901962,-49714.47669890694
491.2,61269.80021159797,-100910.91482700461,-36162.03701390768
491.4,50303.160670721234,-135179.99581920495,-20867.205364004185
491.6,45925.74915658841,-136507.58063809367,193.88179114755852
491.8,59236.465347989215,-144241.06292321824,23598.106375795378
492.0,26117.82994580868,-136870.59330048715,47714.897740368106
492.2,23474.222022769703,-140982.00640447965,71033.83703040038
492.4,29285.965904616103,-130994.5682141366,79732.94521772205
492.6,22153.641754391025,-90116.84085566958,104548.34618456627
492.8,17727.517166950827,-79411.01994029502,108837.3279296234
493.0,23604.300702285243,-73285.28580150014,116758.69135243083
493.2,29990.328575891144,-51730.55096526305,109450.05819705332
493.4,12764.280868410751,-22957.525758349733,96419.9230392927
493.6,-14205.423831904889,10757.737017571988,89988.59339368931
493.8,-31573.493300498045,31764.540648479462,64661.84230353391
494.0,-53737.95203023163,54596.85118004977,43171.03167174161
494.2,-79944.61150700493,65351.52859975366,32024.78284735835
494.4,-103206.37041418396,107659.1193067394,907.4210356942048
494.6,-124688.25844580238,116693.66277826129,-24160.731369846628
494.8,-139780.7965057492,126629.13642037936,-48065.647646279685
495.0,-162897.2341238805,143142.10178447198,-56565.64959787076
495.2,-160985.73028704344,132096.04262055087,-82162.63807210926
495.4,-140143.76006756152,134663.00000495874,-94742.73329531796
495.6,-133647.65506134502,135079.45055291767,-93518.81190270178
495.8,-106013.52541181222,128385.53235617824,-112874.55829338612
496.0,-92556.52408979941,138615.13135615448,-106802.64523292711
496.2,-76345.11550119973,116155.56369361696,-104158.55415018456
496.4,-36915.39968845591,109522.22979420262,-100574.37804877727
496.6,-11979.593452841107,95937.86060905702,-84494.19341166242
496.8,13710.04762491503,70282.72004664724,-81031.83973183112
497.0,34573.57512318276,31112.005680234346,-53904.760110866
497.2,73055.9365968146,13689.092957208446,-45749.196760552986
497.4,112384.9105981576,-17733.806942812746,-30291.211329983253
497.6,141400.82558132772,-41965.4873388735,-821.3859930217855
497.8,188340.67735053122,-72914.79658511562,9049.745233965945
498.0,229281.7444386657,-78656.0409325443,25941.020265767485
498.2,233346.18735343113,-58904.23320319904,59102.94794310034
498.4,258889.78484096474,-47873.707320894035,81253.47384086483
498.6,241565.14793098703,-33620.21544178842,97920.75376473542
498.8,204005.97131650645,-26159.136321759474,111806.33034161225
499.0,176965.94982529434,10251.516023291671,105208.34395570622
499.2,161105.5837232732,45195.34920580423,110154.7550592518
499.4,136814.2696716754,65725.27229620845,105829.42204315728
499.6,79468.4025384407,88716.62728750822,100269.92274918186
499.8,41314.05836766677,106649.41416964491,89559.7078103919
500.0,41037.442627750046,158690.8763641928,57161.264168883994
500.2,28605.955311925685,198904.14541805084,28094.83924966098
500.4,1339.195668151024,214150.28440884867,-1442.8672038666741
500.6,17932.385445539596,214953.7492060664,-38837.54180571451
500.8,13302.3162723516,207121.3426011837,-74199.10679658389
501.0,-13165.696617754353,197560.66796472075,-106939.32509273327
501.2,-17311.573811874572,181028.79865977148,-126729.23839504005
501.4,-31205.12925577368,139641.64380652097,-138988.7340598329
501.6,-46340.24511112119,83165.3982342215,-143786.05958287665
501.8,-50645.060578290904,43923.6896245347,-133862.19591816582
502.0,-78643.10586463154,-8985.746462128787,-128612.42614976047
502.2,-85891.79101185958,-79508.91748461325,-109208.92963973126
502.4,-71207.29861641399,-101644.81218245781,-93654.34111204717
502.6,-91796.2194766419,-122523.86859063819,-57093.09602280273
502.8,-86357.22063890837,-161987.22366296008,-22840.848080193817
503.0,-66244.81399335011,-203550.23364238167,23877.2388854983
503.2,-75627.75873413171,-198628.4837152782,58880.00690901007
503.4,-102615.13281018705,-218789.12220653263,103316.7560658748
503.6,-113174.40073093315,-233880.7000707078,118213.34445853159
503.8,-108401.10369854007,-219436.83808203807,152567.1951044257
504.0,-115954.09547567338,-209591.5195813619,183109.763440255
504.2,-96459.92409499717,-154583.86446828736,200717.73460265718
504.4,-76101.18427941692,-117512.1996187208,197144.46689106987
504.6,-70630.25095007085,-150620.12836275878,180811.4836049326
504.8,-32135.773506944624,-185911.23806285553,142757.79199057308
505.0,-36174.22514583673,-123450.42751161261,112252.7090214024
505.2,-28860.50786836884,-91121.1878417443,95227.69740317344
505.4,3378.5777692041825,-104265.01499455198,63227.01132345742
505.6,26004.157467494304,-26301.247669095184,30104.587959951794
505.8,6279.090791386538,18716.68277480903,17060.33128138123
506.0,28776.41824885727,897.0352926340497,-13059.780376502587
506.2,87641.5188850491,-12765.156780150735,-49910.8676478553
506.4,92417.04240580107,23984.53327967319,-88446.19443837559
506.6,13938.299276142963,44969.226129625415,-82986.70896895711
506.8,-24231.976055137715,13559.30531914527,-101576.87527633358
507.0,20924.156132527558,-30958.608773446034,-122708.34842596494
507.2,84326.19285278556,3838.3527741317953,-122325.20661643191
507.4,32505.202023491023,9564.340844162882,-109557.02794879196
507.6,-18824.89937671308,-7981.3996180240765,-108026.12962651422
507.8,-17908.536446753296,-69611.64070725554,-115885.51013675757
508.0,-70856.63263208982,-96295.67271578385,-98042.8459709317
508.2,-113792.33471047999,-43461.68814388223,-90307.43607450405
508.4,-85732.37617967538,27269.155802593865,-43539.05843636577
508.6,-25794.591509762486,8091.397807237422,-15084.322432600336
508.8,-20807.4300522123,-39729.81104553982,15994.672336277497
509.0,-11048.59405653169,4226.927060562512,11766.377614866024
509.2,-17050.80646740483,69856.96216401593,21145.596671920226
509.4,18451.545382455,107404.28327203829,49051.89986159693
509.6,-37646.85083172136,121767.08548456657,65300.32324419872
509.8,-1158.9867315881627,143182.24808238677,69942.71109766985
510.0,70452.85204333543,197287.71709633173,74914.95148511489
510.2,137852.49626205157,243115.2223269516,100639.90811259531
510.4,183609.60484279617,256047.1131443544,82504.61635263635
510.6,215384.692835666,258952.2857479101,76736.36495300703
510.8,119969.79623017908,199425.0270862397,87073.30441890695
511.0,62086.72631874842,177807.96891430297,75357.91775943461
511.2,102376.89361748521,154487.71443465512,48188.619587929345
511.4,99708.69096998562,69622.34995078701,19347.880411902497
511.6,3663.8411749902602,25572.391742809294,14083.23742512678
511.8,-41461.37182399329,-24075.94359339693,5999.874778561719
512.0,-4492.785216235364,-107891.54528244854,-27014.3912720926
512.2,-71158.17498578469,-143385.37244635628,-47419.96811259553
512.4,-61716.15498441375,-174229.4323621318,-68462.49512783805
512.6,-18965.251548131848,-194501.96257579746,-64953.65497563965
512.8,-35911.68360094084,-207656.4451715469,-73781.16523006042
513.0,-181857.65245861068,-214028.12407209797,-61844.26510018953
513.2,-158920.00829866726,-194013.4158700411,-79466.87037685551
513.4,-106854.04613685115,-232202.44143871617,-71246.11378663601
513.6,-73623.06865774433,-197971.98123546425,-52733.490558212856
513.8,-85570.10127411145,-185391.8571656585,-43679.59392090204
514.0,-81709.88657409778,-100341.40756681924,-45408.714209416634
514.2,-95648.44525309684,-32048.221857154607,-31898.236161183737
514.4,-65964.30925359679,35596.88174877919,-24542.66619570137
514.6,-62074.125263093796,35085.79548161666,-6233.117805190993
514.8,-47610.44550951852,78066.52257102933,-2853.978022021436
515.0,46249.81609860991,84239.419861611,2076.603799857456
515.2,64588.11605596156,135126.64432584328,10535.201423484014
515.4,78779.38915911083,149278.2816360884,16201.35729010527
515.6,90717.52368806543,167114.40183353852,14955.25736831684
515.8,96009.35681777213,194453.93339738782,17342.395615311634
516.0,132951.89685646223,185849.5627660283,-1646.008234849538
516.2,114913.91641711748,170877.71516150716,-14018.660201547962
516.4,130449.72175518818,205309.23951611205,-3254.5202970033506
516.6,165712.2662081202,190287.00632956257,6997.125458042769
516.8,159903.28759362223,153833.3167346286,35627.10137143403
517.0,108418.04193250969,126752.37645093737,29943.88342860158
517.2,96838.12801768619,94577.664551376,9151.459293489332
517.4,72073.73267630153,38310.97559321156,3037.6655096722257
517.6,24860.59096847783,12781.642363026214,21501.86838607757
517.8,513.2408699007274,-63019.14188467672,30330.275378147526
518.0,-215.27784225792792,-138454.3229471792,12101.379502456935
518.2,-62755.03233298339,-155310.30486308044,8649.851432205483
518.4,-157770.84624794615,-199075.58560645216,13742.728499464441
518.6,-133858.1000051293,-244132.45136297145,7962.421943267752
518.8,-131148.54666367228,-233429.71100317404,2632.220360828178
519.0,-116490.53923795391,-249728.7157166706,-4242.305444088128
519.2,-88925.43155308516,-278346.6925862508,-10139.519475112234
519.4,-97146.14084548088,-249296.88841420598,14259.334621833983
519.6,-111828.40044807004,-193316.27784689667,25610.594225288216
519.8,-100683.29022761564,-131781.55708421682,16815.69675515432
520.0,-88852.89739093273,-73322.35979074558,-1146.9115202488797
520.2,-23101.597260542112,-44932.789280773926,6843.076830936866
520.4,28829.717111304297,30059.699461846554,12592.57635374285
520.6,28878.215348464917,128821.08532900915,9688.003737218072
520.8,39656.03691665944,168864.80063536053,-1846.5949011962368
521.0,65918.15266126773,200448.91766002812,-6808.406254654333
521.2,52937.40550314233,276164.5638880433,-12811.743137241489
521.4,63384.785244989514,286295.3321514381,-673.2641414780055
521.6,46650.1734252159,278726.44404956343,-8339.534663198725
521.8,30062.545626270112,239574.29951016064,-13240.761470215177
522.0,17988.92341836646,248043.32732177453,-10485.932475528101
522.2,33511.41324246957,208446.2311928616,2743.7775804568646
522.4,18180.092089840367,143166.6945899597,4433.580286283264
522.6,-27511.84043734835,78878.38228214918,20430.02974180281
522.8,-33883.06351083446,40653.76777435586,17470.226017945428
523.0,-15158.858118324666,-31146.6501753052,39269.374497001925
523.2,-10274.499227195516,-85856.25715572717,39312.900996893695
523.4,-30247.739198791896,-160489.97910686245,57963.12278899892
523.6,-6777.8983942348705,-157078.8930037901,69392.6595325874
523.8,-4372.626883727661,-173822.85231222748,82706.86615483605
524.0,-13857.662289856702,-185833.11535306214,71582.74645625733
524.2,-53797.484664220596,-173549.7558092933,53054.33420286085
524.4,-33797.32620656473,-141076.73636599613,37752.28760596418
524.6,25140.471262630836,-123673.30157492668,33033.58106642901
524.8,36523.51518110758,-107464.81036694768,23998.229723133478
525.0,22842.678920415736,-98317.69444773432,-11083.212573510013
525.2,9145.455353701649,-55368.43763706002,-39415.5495350021
525.4,51586.58086799987,-12632.770636481964,-46560.22600645982
525.6,79218.06155665359,9968.049379167007,-46658.74729250368
525.8,92269.7717629333,9543.244362683263,-67306.60883223379
526.0,103677.92415674453,21388.303041001418,-97978.25231953271
526.2,106857.84737566777,55230.908159844614,-100696.17631441628
526.4,119687.18600192745,116637.87213113467,-96354.1740490865
526.6,116329.37477103456,129734.52228652965,-88149.17782051844
526.8,108117.21634849215,126299.0145309386,-85134.61982589768
527.0,66532.59759402249,127744.4460957615,-75992.44555594308
527.2,55704.00130640452,135586.6157733633,-67542.13015213852
527.4,46586.94659972422,131428.68826875952,-46584.30120036602
527.6,9474.772990378891,86476.86619827383,-23450.32357630489
527.8,-12362.174658335109,17557.442824612725,-21037.718479812513
528.0,-72073.05216853521,1334.3270769711708,-2992.511440734129
528.2,-107077.81020086395,-15907.265095646344,39429.75517451223
528.4,-119184.57389008524,-39676.08185131441,57032.84303389863
528.6,-145944.53816690046,-96099.08477461066,69347.8209961726
528.8,-178347.33440622536,-106098.5476895276,76103.25838798196
529.0,-234553.683061521,-119267.93195358467,102152.42774969585
529.2,-243870.5338187321,-137982.81246599625,112847.98852554953
529.4,-233393.73164339844,-168417.53890818477,103706.34931297458
529.6,-219087.3169631502,-155749.02555556834,89250.11225566125
529.8,-230281.7239459833,-132603.49177107084,92825.77923866354
530.0,-226300.06607741088,-125214.09323150937,87460.29736753307
530.2,-196480.33480650172,-97876.32390976921,64936.89352138896
530.4,-153304.3372665893,-61098.2405140463,33966.759561525185
530.6,-102393.86488241935,-43182.717130459,15602.91499977077
530.8,-54007.12509608657,-4803.671866777762,-4007.7268745086526
531.0,4012.2257249047075,13651.439034974355,-29248.869087128525
531.2,71302.09623317071,32632.094402995877,-65253.594872316884
531.4,108429.91971160629,36414.64347693656,-78849.58535418501
531.6,155966.61896674853,58361.30981171572,-70180.81662839951
531.8,201842.04183965072,73784.33201089643,-63056.57635309589
532.0,230689.70506660777,99320.91043887407,-80673.450766001
532.2,236253.8446662744,90645.53851867557,-84113.52423263153
532.4,226502.10983569466,121573.94637514217,-74451.89621397709
532.6,215198.7440555217,144547.01917519938,-50494.506026600815
532.8,190795.56916445878,153067.26798909184,-37973.292369178096
533.0,169818.72422673117,103412.03594435842,-28155.214059681588
533.2,172323.89203860197,85324.78775657102,-25619.87518940616
533.4,146392.29461592963,38607.1430358733,-8556.530367981846
533.6,102183.53663213804,679.9102967299947,2142.178114013718
533.8,64482.108451134394,-50417.41369811352,13857.264297664913
534.0,22161.338642282717,-63074.48256276728,22749.061357026716
534.2,4774.653975045381,-94312.20631318596,42416.32852064876
534.4,-6249.7949140950905,-123122.49906687104,50267.09442362331
534.6,-38264.6597118326,-158769.99453090582,53606.86814831616
534.8,-76073.69079712417,-159464.60305702087,56474.55621155373
535.0,-98984.97722479128,-154439.9281943667,74583.40604654707
535.2,-102153.16432671603,-131020.42217531972,70919.6751481154
535.4,-88128.4293865487,-99603.3447582227,63768.651076259455
535.6,-82648.91242020916,-74210.01435641298,73542.94935699434
535.8,-55002.316840073,-66373.93826618452,90176.27038921414
536.0,11149.025057994615,-41043.926243019414,80230.54910232265
536.2,41845.52413899336,-24621.834901566755,69586.34611988875
536.4,51991.28833433073,25150.251457414543,66156.47675046323
536.6,52748.93829194616,65247.62641402571,66184.58670659781
536.8,48925.812787932504,127301.46536145628,57865.92470196963
537.0,78814.49313204037,145246.16047004546,34655.35821483153
537.2,94526.1748101355,165696.69853574102,7533.225385866117
537.4,74401.2030529932,172492.97912956795,-15367.620324015454
537.6,45424.22274249512,188387.53368130108,-33743.2020361904
537.8,37184.131854403124,196132.24554653908,-51436.585813856844
538.0,11632.56495827843,199535.06651394808,-76812.1167016405
538.2,-24202.796475610605,176212.81508794142,-91750.7260027856
538.4,-34922.54181710198,161452.93073482538,-114334.22065144134
538.6,-78137.30931207802,139795.0042768823,-115861.91339673389
538.8,-128938.78358873061,119458.88408714674,-113710.14158427175
539.0,-117051.61846964425,96303.50510851348,-102550.97187098047
539.2,-88634.70725169801,86434.08556624537,-87578.13159656344
539.4,-94273.25574643262,34515.727551580225,-67586.25011289484
539.6,-107979.24251456281,-1184.3680873257108,-49138.48937605882
539.8,-88416.52060027239,-36700.132270411224,-25485.858115439485
540.0,-64113.15251360402,-52373.783855393296,-10322.217829861516
540.2,-36879.32644082483,-90068.1629097675,14683.595688265625
540.4,-20940.776495541668,-90577.39729598621,28807.34341342399
540.6,-239.81095500827,-94858.7199395753,56057.00025479859
540.8,29723.461505957603,-100016.30969933528,72498.56268377333
541.0,59681.954232504715,-104857.03673928388,72254.10490028343
541.2,73597.69293881865,-84239.52050741167,70297.20140339033
541.4,76142.66632900029,-74863.23809719589,85111.69406627808
541.6,101246.23582647865,-62997.077140506284,79439.32251423078
541.8,92094.84277214306,-74597.14410040359,71309.64729577962
542.0,62058.56213140344,-50913.08110693266,49060.4055733585
542.2,24906.660949796333,-22114.93995018388,33658.02736932322
542.4,-222.0439196107765,2106.478731936502,16668.384193555466
542.6,-32199.44256094854,-15233.74411090345,1851.1851366225553
542.8,-71728.47161152592,-12397.049726619,-16473.62837245952
543.0,-101895.2176255047,-22254.700160105065,-44691.482780800216
543.2,-122872.45738478172,-22443.343791734467,-70463.93841232093
543.4,-118295.66065438604,-46945.56724426044,-73951.39337853447
543.6,-104391.56588607222,-59091.92451959447,-85368.26321630951
543.8,-113437.37602949534,-89450.77159729342,-86410.80000511801
544.0,-113605.7714122625,-91274.10810671056,-88389.96538366594
544.2,-81163.12806595258,-114764.2341114247,-87923.32760959657
544.4,-60088.4657780082,-125348.09054306502,-84939.3969536647
544.6,-24990.605834664137,-146024.8109201525,-78410.82309162016
544.8,12871.337018704624,-132201.7457893328,-68310.95203776634
545.0,46689.17010548473,-137051.09910823393,-60938.19272469364
545.2,68241.0887903323,-120510.78702789829,-55803.143697529486
545.4,92044.15588663831,-99875.78792052723,-38473.101358194435
545.6,123879.3658568115,-69489.85667688609,-15504.317165135712
545.8,135088.622276431,-39428.63879038619,7126.666946475304
546.0,117881.08097203512,-2398.47369733776,17617.12344347406
546.2,132004.86922869756,12162.188886435835,23841.010110727806
